//DATASET,
//created,Wed, 25 Apr 2018 21:19:06 GMT

//TRACE,Waveform,Input 1 
//SampledBand
#Time,"Electrical Signal"
#(ns),(a.u.)
67.0625,0.0737650106604361
67.065,0.0819476929123988
67.0675,0.0886335336235062
67.07,0.0935005900053241
67.0725,0.0963831014652996
67.075,0.0972467691962717
67.0775,0.0960060696600527
67.08,0.0924995430693236
67.0825,0.0867107240413211
67.085,0.0789232580869321
67.0875,0.0696658585234017
67.09,0.059595863679655
67.0925,0.0493558822577779
67.095,0.0395095663851327
67.0975,0.0305098097614981
67.1,0.0226908552244424
67.1025,0.0162725443395219
67.105,0.0113401764340025
67.1075,0.00784967096054453
67.11,0.00562721778850007
67.1125,0.00439833071279087
67.115,0.00385229217220531
67.1175,0.00370152702122515
67.12,0.00374213146404529
67.1225,0.00385873355158149
67.125,0.0039838437079808
67.1275,0.00407372006626459
67.13,0.00410217214474049
67.1325,0.0040779671247738
67.135,0.00404237559827246
67.1375,0.00403431774746598
67.14,0.00405384523883852
67.1425,0.00405798330440144
67.145,0.00399631410697175
67.1475,0.00384941756965961
67.15,0.00364452012650206
67.1525,0.00346938982780202
67.155,0.00346191651098918
67.1575,0.00379594227288577
67.16,0.00464161537678617
67.1625,0.00617112924072644
67.165,0.00860926521216035
67.1675,0.0122143937165437
67.17,0.0172334772205409
67.1725,0.0238861547355128
67.175,0.0322841518710783
67.1775,0.0422842990828868
67.18,0.0533671231843235
67.1825,0.0645697297420007
67.185,0.0746382290465505
67.1875,0.0824010776415689
67.19,0.0872906275386273
67.1925,0.0894990645392765
67.195,0.0897385041069009
67.1975,0.0888646810076158
67.2,0.0875474601324671
67.2025,0.0861513725797614
67.205,0.0848509952206397
67.2075,0.0838277081611003
67.21,0.0832250086826457
67.2125,0.0830005223120308
67.215,0.0828651943994091
67.2175,0.0825764725975305
67.22,0.0822589735107564
67.2225,0.08242313991809
67.225,0.0836461183131103
67.2275,0.0861340340053321
67.23,0.0895041287821538
67.2325,0.0928166523320836
67.235,0.0948627846089784
67.2375,0.0946055510476963
67.24,0.0914771506957338
67.2425,0.0854842833550484
67.245,0.0771111123640283
67.2475,0.0671406987052254
67.25,0.0564720852012651
67.2525,0.0459516208845302
67.255,0.0362410468334259
67.2575,0.0277544609094269
67.26,0.0206594673065459
67.2625,0.0149613364961091
67.265,0.010563683351649
67.2675,0.0073174011260673
67.27,0.00508211264635488
67.2725,0.00378035889334436
67.275,0.00338207423628406
67.2775,0.00386461137727191
67.28,0.00526269479881739
67.2825,0.00768366708894758
67.285,0.0112816115338704
67.2875,0.0161891254142367
67.29,0.0225381272751346
67.2925,0.0304185486537461
67.295,0.0396903010997425
67.2975,0.0499022446027325
67.3,0.0602405696204231
67.3025,0.0696807871295535
67.305,0.0773369552338568
67.3075,0.0827594066069099
67.31,0.0860606164601109
67.3125,0.0877390084878098
67.315,0.0883691602273961
67.3175,0.0883544388396921
67.32,0.0879312641235385
67.3225,0.087260887830685
67.325,0.0864509012115731
67.3275,0.085612919444398
67.33,0.0848492756440316
67.3325,0.0842301324470358
67.335,0.0837912877733694
67.3375,0.0835399175011785
67.34,0.0835122103039669
67.3425,0.0837018563212939
67.345,0.0840670546441312
67.3475,0.0844847363863414
67.35,0.0847335982334742
67.3525,0.0845808266608644
67.355,0.0838343490498565
67.3575,0.0824325422096246
67.36,0.0804826729865857
67.3625,0.0782965830934311
67.365,0.0762551073078451
67.3675,0.0746726560772086
67.37,0.0737446234075541
67.3725,0.0734976539169303
67.375,0.0737351253257501
67.3775,0.0740498036004627
67.38,0.0740041742591068
67.3825,0.0732743203725684
67.385,0.0717502855750932
67.3875,0.0695739237620758
67.39,0.0671375807156262
67.3925,0.0648985019993943
67.395,0.0631439937307122
67.3975,0.0619235861472709
67.4,0.0611857002331595
67.4025,0.0608496964456737
67.405,0.060783636573324
67.4075,0.0608342597839603
67.41,0.0609028746997681
67.4125,0.0609497755102403
67.415,0.0609652018294238
67.4175,0.060982207002866
67.42,0.0610301288016272
67.4225,0.0611213259992109
67.425,0.0612831872675827
67.4275,0.0615440849445047
67.43,0.0619761857918119
67.4325,0.0627007576784432
67.435,0.0638053580743352
67.4375,0.065237497412249
67.44,0.0668500217964884
67.4425,0.0684518653165358
67.445,0.0698695643438524
67.4475,0.0709723546775889
67.45,0.0716980112292101
67.4525,0.0721109755404145
67.455,0.0724017713026526
67.4575,0.0728089245584034
67.46,0.0735242879198502
67.4625,0.0746324206890366
67.465,0.0760661021360865
67.4675,0.0776276579188415
67.47,0.0790625681258763
67.4725,0.0801056752898594
67.475,0.0805052839526466
67.4775,0.0801440916578555
67.48,0.0791074771169654
67.4825,0.0776193177864474
67.485,0.075956714367321
67.4875,0.074488594263438
67.49,0.0736330876370529
67.4925,0.0735747305478104
67.495,0.0740513963798496
67.4975,0.0744477650709728
67.5,0.0742121055275962
67.5025,0.0732242126604361
67.505,0.0718270640906152
67.5075,0.0706330107876558
67.51,0.0701721512258197
67.5125,0.0706137087930374
67.515,0.0716022281475272
67.5175,0.072378250928562
67.52,0.0721029832389238
67.5225,0.0701578722942899
67.525,0.0662905847594532
67.5275,0.0606393255159518
67.53,0.0536935053425811
67.5325,0.0461961125541336
67.535,0.0389777760905064
67.5375,0.0327796745450849
67.54,0.0280913158002856
67.5425,0.0251055354337429
67.545,0.0237084657140819
67.5475,0.0235551273843854
67.55,0.0241869030781496
67.5525,0.0251660320732446
67.555,0.0261768835810035
67.5575,0.0270294753930885
67.56,0.0276495989041119
67.5625,0.0280569565582797
67.565,0.028290273329692
67.5675,0.0283715837020969
67.57,0.0283379505972888
67.5725,0.0282623520130941
67.575,0.0281883999308005
67.5775,0.0281360608719882
67.58,0.028134926404906
67.5825,0.0282231953125062
67.585,0.0284153126759113
67.5875,0.0286860220339606
67.59,0.0289593102574131
67.5925,0.0290807108494153
67.595,0.0288635792207708
67.5975,0.0281815246949973
67.6,0.0269830789049763
67.6025,0.025305877735463
67.605,0.0232659463664363
67.6075,0.021006020003919
67.61,0.0186584702812108
67.6125,0.0163259725662653
67.615,0.0140772879787016
67.6175,0.0119575746904796
67.62,0.00999619257593655
67.6225,0.00822717271499941
67.625,0.00669468944007148
67.6275,0.00546334552079976
67.63,0.0046121538342861
67.6325,0.00420032628706423
67.635,0.00423195938907752
67.6375,0.00468660655918356
67.64,0.00552491596205196
67.6425,0.00667619771354794
67.645,0.00807847114356375
67.6475,0.00969896305371669
67.65,0.0115282662001915
67.6525,0.0135480852036168
67.655,0.015739490500751
67.6575,0.0180528684809299
67.66,0.0203955533357352
67.6625,0.0226473386737626
67.665,0.0246558621567529
67.6675,0.0262865535956058
67.67,0.0274896074790131
67.6725,0.0282857458284994
67.675,0.0287454137772589
67.6775,0.028964170525206
67.68,0.0290158114534248
67.6825,0.0289546011747014
67.685,0.0288134252604354
67.6875,0.0286059322555602
67.69,0.0283625071513709
67.6925,0.0281353610158344
67.695,0.0279731593687745
67.6975,0.0279133053600261
67.7,0.0279602094850019
67.7025,0.0280618457727472
67.705,0.0281326307960509
67.7075,0.0280731683655215
67.71,0.0277920974753184
67.7125,0.0272388589524134
67.715,0.0264290161261068
67.7175,0.0254896530237134
67.72,0.0246687242644893
67.7225,0.0243332348224477
67.725,0.0248762241572882
67.7275,0.0266711146298505
67.73,0.0300731238444464
67.7325,0.0353480454586708
67.735,0.0424166052639368
67.7375,0.0505468237861107
67.74,0.0585418029609206
67.7425,0.0652603065843123
67.745,0.0700291358246082
67.7475,0.0728096157260087
67.75,0.0742270909117972
67.7525,0.0751217116898194
67.755,0.0759171443420926
67.7575,0.0763492214630295
67.76,0.0757840304153207
67.7625,0.0737129753994919
67.765,0.0699221841278673
67.7675,0.0645179674599932
67.77,0.0578976447540312
67.7725,0.0506499367801436
67.775,0.0434588692773171
67.7775,0.0369963461041428
67.78,0.0317869149272429
67.7825,0.0280860853077443
67.785,0.0258693811998301
67.7875,0.0248849782025842
67.79,0.0247622813355627
67.7925,0.0251349210691942
67.795,0.025703767845697
67.7975,0.0262689575373515
67.8,0.0267454383535547
67.8025,0.027133580998973
67.805,0.0274812446180559
67.8075,0.0278068305922827
67.81,0.0281094634385806
67.8125,0.0283964844716357
67.815,0.0286344330779237
67.8175,0.0287522238077632
67.82,0.0287239415352912
67.8225,0.0285807886992233
67.825,0.0283796641957613
67.8275,0.0282278480948993
67.83,0.0281916350303597
67.8325,0.0282372108995098
67.835,0.0282944763417192
67.8375,0.0283123861472519
67.84,0.0282663066964907
67.8425,0.0281665856071535
67.845,0.0280402645492388
67.8475,0.0279216568804726
67.85,0.0278269863886939
67.8525,0.0277561224077026
67.855,0.0277216636233441
67.8575,0.02770819003696
67.86,0.0277090777288604
67.8625,0.0277002675479109
67.865,0.0276856883564753
67.8675,0.0276680766592422
67.87,0.0276454623853512
67.8725,0.0276442546352312
67.875,0.0276777690442236
67.8775,0.0277592284755128
67.88,0.027908233489052
67.8825,0.0281215622114342
67.885,0.0283724440102039
67.8875,0.0286131331528112
67.89,0.0287853662956723
67.8925,0.0288343177977263
67.895,0.0287499727466441
67.8975,0.0285576131598162
67.9,0.0283018574983708
67.9025,0.0280325188954769
67.905,0.0277997764946189
67.9075,0.027644643631357
67.91,0.0275870553952527
67.9125,0.0276276936849821
67.915,0.0277727761981474
67.9175,0.0279933533122878
67.92,0.0282385325602392
67.9225,0.0284514445083347
67.925,0.0285703148294698
67.9275,0.0285758925918532
67.93,0.0284977934634431
67.9325,0.0283750080221819
67.935,0.0282181809709976
67.9375,0.0280453039505967
67.94,0.0279050638627682
67.9425,0.0278558785050659
67.945,0.0279145749197293
67.9475,0.0279934765878866
67.95,0.0279292173227884
67.9525,0.0275423403766851
67.955,0.0267497399916634
67.9575,0.025624731182014
67.96,0.0244187065559276
67.9625,0.0235698323861575
67.965,0.0235650840239316
67.9675,0.0247839265487773
67.97,0.0275057246697332
67.9725,0.0319407073558101
67.975,0.0380655075625521
67.9775,0.0454128760197449
67.98,0.0531392816408123
67.9825,0.0601730395389979
67.985,0.0655569145755838
67.9875,0.06881829547049
67.99,0.070117700973202
67.9925,0.0701997955534736
67.995,0.0699678535187097
67.9975,0.06998913248164
68,0.0703708891361746
68.0025,0.070908000337859
68.005,0.0713811178457729
68.0075,0.0717153843434559
68.01,0.0719376245723088
68.0125,0.0721112450586488
68.015,0.0722444357388484
68.0175,0.072309439774356
68.02,0.072492839595449
68.0225,0.0733014348619312
68.025,0.0753366250363935
68.0275,0.0788041584435668
68.03,0.0832346910956413
68.0325,0.0876553732867727
68.035,0.0908635439156897
68.0375,0.09180772868627
68.04,0.0898948944618191
68.0425,0.08505194797837
68.045,0.077647365313893
68.0475,0.0683760590867163
68.05,0.0580804521655856
68.0525,0.0476017167246805
68.055,0.0376486753064643
68.0575,0.0287496203043172
68.06,0.0212249819970861
68.0625,0.0151982517054201
68.065,0.0106404693557464
68.0675,0.00740955320077433
68.07,0.00530431419293036
68.0725,0.00409216462002066
68.075,0.00352360441835543
68.0775,0.00335988922684962
68.08,0.00340643624200523
68.0825,0.00353780140415673
68.085,0.00367405731189309
68.0875,0.00377108909061837
68.09,0.00381269873635639
68.0925,0.00380802547550571
68.095,0.00379876761803974
68.0975,0.00381969817648472
68.1,0.00385628299135818
68.1025,0.00387509189066288
68.105,0.003849155920007
68.1075,0.00378376752122224
68.11,0.00372392073957643
68.1125,0.00373351197056323
68.115,0.00389175013121586
68.1175,0.0042733262730638
68.12,0.00490573051359251
68.1225,0.00577229690151461
68.125,0.00684122994641902
68.1275,0.0081014938094599
68.13,0.00956498399371111
68.1325,0.0112509516877312
68.135,0.0131771040045695
68.1375,0.0153566285272624
68.14,0.0177454564620389
68.1425,0.0202138984149577
68.145,0.0225729373213444
68.1475,0.024624693419978
68.15,0.0262339574544805
68.1525,0.0273360863816639
68.155,0.0279575405375134
68.1575,0.0282000923483175
68.16,0.0282134004112335
68.1625,0.0281140150149639
68.165,0.0279618002237047
68.1675,0.0278214788337769
68.17,0.0277641280262152
68.1725,0.0278098136360676
68.175,0.0279280443910556
68.1775,0.0280935284143524
68.18,0.0282875466886414
68.1825,0.0284492099426822
68.185,0.0284811747273402
68.1875,0.0282721841242218
68.19,0.0277547320315584
68.1925,0.0269390652633063
68.195,0.0260050244941763
68.1975,0.0252853111729282
68.2,0.0251721728185149
68.2025,0.0260610174572142
68.205,0.0283070713791354
68.2075,0.03221794579306
68.21,0.0379932854138932
68.2125,0.0456093655924804
68.215,0.0547123342571331
68.2175,0.0646054890159971
68.22,0.0742886301296386
68.2225,0.0826275912383193
68.225,0.0886933507779657
68.2275,0.0921067077290783
68.23,0.0931324754400035
68.2325,0.0925648745560993
68.235,0.0912538208909779
68.2375,0.0897564695141688
68.24,0.088318158890664
68.2425,0.0870303995732037
68.245,0.0860119881352022
68.2475,0.0852664113348488
68.25,0.0846735961623849
68.2525,0.0841601139178935
68.255,0.0837577949179718
68.2575,0.0835112770512241
68.26,0.0834454069961776
68.2625,0.0835384155239091
68.265,0.0837413029824863
68.2675,0.0840596850797126
68.27,0.0844850370873599
68.2725,0.0849072426682965
68.275,0.0851863309340447
68.2775,0.0852599192672142
68.28,0.0851849574705441
68.2825,0.0850317867043766
68.285,0.084839243454994
68.2875,0.084600473513213
68.29,0.0843088762783935
68.2925,0.0840213029554379
68.295,0.0837783804641601
68.2975,0.0836491784161634
68.3,0.083662148250802
68.3025,0.0838300620185839
68.305,0.0841722934636828
68.3075,0.0846295051670996
68.31,0.085061011406559
68.3125,0.0853259850960692
68.315,0.0853260138002687
68.3175,0.0850717922034164
68.32,0.0846472492082394
68.3225,0.0841848003754228
68.325,0.083810873479434
68.3275,0.0835878521360004
68.33,0.083495473425345
68.3325,0.0835117969281125
68.335,0.0836269045729554
68.3375,0.0838123302302271
68.34,0.0839943142494913
68.3425,0.0840747213854664
68.345,0.0840577169731166
68.3475,0.0840588292327492
68.35,0.0841329327471056
68.3525,0.0843117245245265
68.355,0.0845584205875188
68.3575,0.0847422610518891
68.36,0.0847959016020473
68.3625,0.0847340822110193
68.365,0.0846137922450779
68.3675,0.0845199850001593
68.37,0.0845169664922605
68.3725,0.0846387897359346
68.375,0.0848657595492877
68.3775,0.0851270007789016
68.38,0.0853342295613428
68.3825,0.0853787466631298
68.385,0.085238299565814
68.3875,0.0849642035578072
68.39,0.0846145577283205
68.3925,0.0842418905871505
68.395,0.0839328526823237
68.3975,0.0837852607284813
68.4,0.0838386889932944
68.4025,0.0840117606110435
68.405,0.0841875377829016
68.4075,0.0842799821793538
68.41,0.0842813156924279
68.4125,0.0842562862495386
68.415,0.0841257612194732
68.4175,0.0837483727556005
68.42,0.0832012244615206
68.4225,0.0828737658541202
68.425,0.0833564723971362
68.4275,0.0850426854437187
68.43,0.0877135802567163
68.4325,0.090617065188952
68.435,0.0927264887981505
68.4375,0.0930228726970692
68.44,0.0908065542948976
68.4425,0.0858740421725254
68.445,0.0785037496643998
68.4475,0.0693230238798302
68.45,0.059129018421346
68.4525,0.0487200368652716
68.455,0.0387727412761283
68.4575,0.0297927879043112
68.46,0.022092785916043
68.4625,0.0158266236125928
68.465,0.0110240434707013
68.4675,0.00761359094223745
68.47,0.00542545314851205
68.4725,0.00421018178019428
68.475,0.00367460977032504
68.4775,0.00354955160431766
68.48,0.00362743591741999
68.4825,0.00377523161381904
68.485,0.00391917729555488
68.4875,0.00400887135190435
68.49,0.00403660477364105
68.4925,0.00401917449220574
68.495,0.00397912559079674
68.4975,0.00394148411382752
68.5,0.00391220204636451
68.5025,0.00387910139767191
68.505,0.00382286362079932
68.5075,0.00372057474511995
68.51,0.00355677824617814
68.5125,0.00336102097386426
68.515,0.00322118756037622
68.5175,0.00328316225302937
68.52,0.00375158955952564
68.5225,0.00483651515650142
68.525,0.00671028070732221
68.5275,0.00955000645955802
68.53,0.0135648560093605
68.5325,0.0188749243774428
68.535,0.0253741142115883
68.5375,0.0327295949174464
68.54,0.0405587828972838
68.5425,0.0484690035900473
68.545,0.0559431420231052
68.5475,0.0624106565870712
68.55,0.0674339510232728
68.5525,0.0707429736011223
68.555,0.0720984814694259
68.5575,0.0712594733583097
68.56,0.0681139030959964
68.5625,0.0628342056131703
68.565,0.0558983263819038
68.5675,0.0479466653761459
68.57,0.0396333689352128
68.5725,0.0315561356038335
68.575,0.0241981257483632
68.5775,0.0178944120495157
68.58,0.012825726676511
68.5825,0.00901495457492073
68.585,0.00633324202028047
68.5875,0.00456967684939671
68.59,0.00350244073279379
68.5925,0.00294452924709765
68.595,0.00279497594396348
68.5975,0.00304024400337069
68.6,0.00375836419236417
68.6025,0.00510341923834343
68.605,0.00724873341083712
68.6075,0.0103676515070879
68.61,0.0147142647986358
68.6125,0.0205552545689004
68.615,0.0278514104266551
68.6175,0.0361052670298371
68.62,0.0444706965402291
68.6225,0.0521176470115811
68.625,0.0585402315648716
68.6275,0.0636438682027261
68.63,0.0676837332272584
68.6325,0.0709912261712368
68.635,0.0736320321791626
68.6375,0.075236695991012
68.64,0.0752561429156382
68.6425,0.073332961674668
68.645,0.0694247703562135
68.6475,0.0637745933013681
68.65,0.0568683087131009
68.6525,0.0493744584533741
68.655,0.0420438728666075
68.6575,0.0355793048087098
68.66,0.0305037177875001
68.6625,0.0269964925159772
68.665,0.0249027526751926
68.6675,0.0238936480003699
68.67,0.0235754925668704
68.6725,0.023584314405415
68.675,0.0237170706497432
68.6775,0.0239946365763471
68.68,0.0246681338583406
68.6825,0.0261128299031084
68.685,0.0286967410393105
68.6875,0.0327592207987641
68.69,0.0386242997334263
68.6925,0.0464086448064476
68.695,0.055683204528083
68.6975,0.0654827285311928
68.7,0.0746984151534681
68.7025,0.0824873942143071
68.705,0.0884495481152027
68.7075,0.0926511628625494
68.71,0.0955592854024579
68.7125,0.0976701339929677
68.715,0.0990791003549136
68.7175,0.0993398523213709
68.72,0.0978137752919164
68.7225,0.0941203666521985
68.725,0.0882748914406099
68.7275,0.0806380988509824
68.73,0.0718079102239002
68.7325,0.0624561587544692
68.735,0.0532697059489871
68.7375,0.0448805187689615
68.74,0.0378188625818864
68.7425,0.0324652356403454
68.745,0.0289564658785571
68.7475,0.0271116335968674
68.75,0.0265109679039385
68.7525,0.0266213458125949
68.755,0.0269048078576295
68.7575,0.026940290880354
68.76,0.0264682693206276
68.7625,0.0254143894456002
68.765,0.0238288336336438
68.7675,0.0218495649621817
68.77,0.0196503616083077
68.7725,0.0173671009580948
68.775,0.0151088199449437
68.7775,0.0129471571696607
68.78,0.010927920314682
68.7825,0.00909161689674073
68.785,0.00748242746138984
68.7875,0.00612217885129178
68.79,0.0050135704986335
68.7925,0.00416154455206737
68.795,0.00358589728287577
68.7975,0.00335116880857231
68.8,0.00357599990124115
68.8025,0.00442280137205266
68.805,0.00606770593061982
68.8075,0.00869662356661902
68.81,0.0125219631857089
68.8125,0.0176893602340443
68.815,0.0241422730503014
68.8175,0.0316262477995633
68.82,0.0397421895820377
68.8225,0.0480035954838057
68.825,0.0557835733924245
68.8275,0.0624097237821855
68.83,0.0674364459609038
68.8325,0.0707334066865397
68.835,0.0723594768803459
68.8375,0.072304274512692
68.84,0.0704909535395615
68.8425,0.0669291572856753
68.845,0.0618029856429532
68.8475,0.0554715336946721
68.85,0.0484500931740145
68.8525,0.0413795363850234
68.855,0.0348950457928573
68.8575,0.0295405799392118
68.86,0.025689369948602
68.8625,0.0234622151147549
68.865,0.0226933770282651
68.8675,0.0230185056737261
68.87,0.0240001413879651
68.8725,0.0252257965236163
68.875,0.0263773628109581
68.8775,0.0272950113854772
68.88,0.0279451572881523
68.8825,0.0283590553212008
68.885,0.0286046868768129
68.8875,0.0287564496318982
68.89,0.0288438322857025
68.8925,0.028884140101512
68.895,0.0288942147981305
68.8975,0.0288595694997186
68.9,0.0287626234178856
68.9025,0.0286267138735557
68.905,0.0284992660487866
68.9075,0.0284022021621811
68.91,0.0283412161293062
68.9125,0.0283040146165212
68.915,0.0283073060831039
68.9175,0.0283674980855884
68.92,0.0284568634804905
68.9225,0.028549377771589
68.925,0.0286142262600554
68.9275,0.0286218341372783
68.93,0.0285544071498416
68.9325,0.0284322434045538
68.935,0.0283003164767476
68.9375,0.0282145076070101
68.94,0.0282002528694185
68.9425,0.02825586206862
68.945,0.0284045432225362
68.9475,0.028636599320858
68.95,0.0288659663379943
68.9525,0.028940864749285
68.955,0.0287003700807723
68.9575,0.028051094338796
68.96,0.0269590956992379
68.9625,0.025443310344963
68.965,0.0235930685698677
68.9675,0.0215245538085668
68.97,0.0193389069438785
68.9725,0.0171277691100779
68.975,0.0149614155382237
68.9775,0.0128928603235478
68.98,0.0109606144833465
68.9825,0.00918898573527295
68.985,0.00760010024446479
68.9875,0.006216189552385
68.99,0.0050605842061674
68.9925,0.00416502303626855
68.995,0.00356919303974231
68.9975,0.00333692133651459
69,0.00358807122311589
69.0025,0.0044872297075467
69.005,0.00620542861606543
69.0075,0.0089297280294599
69.01,0.0129071379190423
69.0125,0.0184208141963385
69.015,0.0254434796144284
69.0175,0.0335371364298166
69.02,0.0419909651273725
69.0225,0.0500764656613339
69.025,0.0572165544388615
69.0275,0.0629984240775628
69.03,0.0672767977774245
69.0325,0.0700934046606135
69.035,0.0714756586421716
69.0375,0.0712996373823176
69.04,0.0693410896592245
69.0425,0.0655019796662786
69.045,0.0599443288900079
69.0475,0.0530400378641251
69.05,0.0452997386591103
69.0525,0.0372990792190203
69.055,0.0295783908926406
69.0575,0.0225825286890141
69.06,0.0166256573240394
69.0625,0.0118627109544044
69.065,0.00828871627319212
69.0675,0.00578114331377823
69.07,0.00415370970012151
69.0725,0.0032049066266457
69.075,0.00278519325923991
69.0775,0.00284678051791908
69.08,0.00342879880980245
69.0825,0.00464062917876746
69.085,0.00666116438176936
69.0875,0.00969360662628317
69.09,0.0139373040552296
69.0925,0.0195383618617046
69.095,0.026488293374445
69.0975,0.0344886764672706
69.1,0.0428965797052986
69.1025,0.050799186584828
69.105,0.0572788745651702
69.1075,0.0617855352393427
69.11,0.0644388371439443
69.1125,0.065891406457688
69.115,0.0668885027960523
69.1175,0.0678422892619686
69.12,0.0687867677651412
69.1225,0.0696025648008093
69.125,0.0701936721823508
69.1275,0.0705474326214705
69.13,0.0708589694189564
69.1325,0.0713433777712469
69.135,0.0720219667630987
69.1375,0.0727579132790282
69.14,0.0735033797698101
69.1425,0.0745023241250213
69.145,0.0762512541830876
69.1475,0.0790962607092928
69.15,0.0829092376577354
69.1525,0.0870871089446291
69.155,0.0907506394931172
69.1575,0.0930302502984487
69.16,0.0932809871528128
69.1625,0.0911205495891542
69.165,0.08648904551226
69.1675,0.0796715724327524
69.17,0.0712623541789986
69.1725,0.0620740975793206
69.175,0.0529489215977826
69.1775,0.0446276334465677
69.18,0.0376851863573008
69.1825,0.0324215044285306
69.185,0.0288239221422943
69.1875,0.0266182167575626
69.19,0.0253869279364901
69.1925,0.0247671623725952
69.195,0.0245589110934074
69.1975,0.0247202429824759
69.2,0.0253747853425587
69.2025,0.026809131860106
69.205,0.0293718259547707
69.2075,0.0333878792766437
69.21,0.0390964357664283
69.2125,0.0465143920591457
69.215,0.0553675259825979
69.2175,0.0650754149119535
69.22,0.0747010719449683
69.2225,0.0830735234976153
69.225,0.089134619062102
69.2275,0.0922988635825273
69.23,0.092702755841461
69.2325,0.0910763214462415
69.235,0.0882830228247219
69.2375,0.0849883633442206
69.24,0.0816255058514639
69.2425,0.0784696909948585
69.245,0.0757513112288636
69.2475,0.0737215297740866
69.25,0.0725862216020769
69.2525,0.0723424840790915
69.255,0.0726471973805281
69.2575,0.0729029717525544
69.26,0.0726037377073298
69.2625,0.0716759168285063
69.265,0.0704852487231084
69.2675,0.069606016230523
69.27,0.0694770057953641
69.2725,0.0700573209989806
69.275,0.0708537462686108
69.2775,0.0711500720635589
69.28,0.0702553977520537
69.2825,0.0677325228867246
69.285,0.0634846599446303
69.2875,0.057727039928076
69.29,0.0509470679553019
69.2925,0.0437976876905891
69.295,0.0369728890766221
69.2975,0.0311193719781326
69.3,0.026735208046267
69.3025,0.0240838704246632
69.305,0.0231039718119543
69.3075,0.0234540884300818
69.31,0.0245891273659745
69.3125,0.0259061752397322
69.315,0.0269103265716158
69.3175,0.0273123557109438
69.32,0.0270035841031605
69.3225,0.0259977751760895
69.325,0.0244033797828959
69.3275,0.0223760529012437
69.33,0.0200949284468523
69.3325,0.0177258436506099
69.335,0.0153990896748582
69.3375,0.0131991229255904
69.34,0.0111621545259651
69.3425,0.00930693939363168
69.345,0.00765962600973961
69.3475,0.00624631680211588
69.35,0.00508511548728378
69.3525,0.00418842603001946
69.355,0.00358578887003127
69.3575,0.00334483844685954
69.36,0.00357405843872877
69.3625,0.00441415950996735
69.365,0.00602925895680526
69.3675,0.00859906690099462
69.37,0.0123157599946418
69.3725,0.0173636209915849
69.375,0.0238288671853179
69.3775,0.0315528212192954
69.38,0.0399761344020939
69.3825,0.0482256866430899
69.385,0.0553740477161445
69.3875,0.0607525547636628
69.39,0.0642152945854658
69.3925,0.0661392379274709
69.395,0.0672377672175673
69.3975,0.0681104969473364
69.4,0.0689967649380027
69.4025,0.0698894628987188
69.405,0.0707195457818653
69.4075,0.071411239993347
69.41,0.0719076682154458
69.4125,0.0722246150989694
69.415,0.0724082999494139
69.4175,0.0724898059163095
69.42,0.0726158237946078
69.4225,0.0731453851884148
69.425,0.0745567432424931
69.4275,0.0771961347539155
69.43,0.0809697991927773
69.4325,0.0853218418185061
69.435,0.0893277040091819
69.4375,0.0919923938619779
69.44,0.0925641473772147
69.4425,0.0906155134139155
69.445,0.0861191799612167
69.4475,0.0794464809550253
69.45,0.0712479944403084
69.4525,0.0623055150657974
69.455,0.053393503651615
69.4575,0.0452143709759517
69.46,0.0383074612795244
69.4625,0.0329975297434394
69.465,0.0293945708353053
69.4675,0.0273662875088636
69.47,0.0265517373779685
69.4725,0.0264598324369485
69.475,0.0266032891054494
69.4775,0.0265719698797165
69.48,0.026114415956935
69.4825,0.0251443396559655
69.485,0.0236881863358475
69.4875,0.0218575250645117
69.49,0.0198030072926146
69.4925,0.0176497344795681
69.495,0.0154862234037509
69.4975,0.0133818778151988
69.5,0.0113799726262622
69.5025,0.00952039916482448
69.505,0.00786366787463142
69.5075,0.00646681054505265
69.51,0.0053672789672288
69.5125,0.00456437312946509
69.515,0.00402578613133628
69.5175,0.00369555746676626
69.52,0.00351647285660679
69.5225,0.00343965753520858
69.525,0.00343510067326435
69.5275,0.00347774681270911
69.53,0.00354817837882358
69.5325,0.00363581318813501
69.535,0.00372973265313892
69.5375,0.00382545374007337
69.54,0.0039061974784069
69.5425,0.00395115521606461
69.545,0.00393994350622486
69.5475,0.00386370307353787
69.55,0.003747996551141
69.5525,0.00366067464387688
69.555,0.00368559721012678
69.5575,0.0039002519633585
69.56,0.00436605019597392
69.5625,0.00510203007800879
69.565,0.00607675064707645
69.5675,0.00727705999719006
69.57,0.00871479488537091
69.5725,0.010404729141024
69.575,0.0123714712011751
69.5775,0.0146276071475734
69.58,0.0171365352055696
69.5825,0.0197795279088365
69.585,0.0223253361319585
69.5875,0.0244648489294774
69.59,0.0259022541901294
69.5925,0.0264666435231892
69.595,0.0261789698905288
69.5975,0.0252748450756736
69.6,0.0241603820575711
69.6025,0.0233675005818673
69.605,0.0234661571363744
69.6075,0.0249420561995654
69.61,0.0281969527308017
69.6125,0.0333920354549165
69.615,0.0401706211221999
69.6175,0.0477474425280673
69.62,0.0551973519501218
69.6225,0.0617267205088222
69.625,0.0668250073535443
69.6275,0.070333969036038
69.63,0.072468851088837
69.6325,0.0735106118333476
69.635,0.0734888818188034
69.6375,0.0721750410989049
69.64,0.0692639104184516
69.6425,0.0646324426204005
69.645,0.0584370377229067
69.6475,0.0510770684187912
69.65,0.0430995527749782
69.6525,0.035073216570366
