//DATASET,
//created,Wed, 25 Apr 2018 21:18:42 GMT

//TRACE,Waveform,Input 1 
//SampledBand
#Time,Power
#(ns),(µW)
2.9125,44.422521651936
2.915,44.5421478103324
2.9175,44.6647169618148
2.92,44.7718754480827
2.9225,44.534568845061
2.925,44.6010729710379
2.9275,44.3098750714782
2.93,44.7531851589785
2.9325,44.7674088803465
2.935,44.4312535377113
2.9375,44.458300392785
2.94,44.5384135873377
2.9425,44.4909875786605
2.945,44.4592920664261
2.9475,44.6499254574123
2.95,44.4287372053802
2.9525,44.2796855218685
2.955,44.4339760450023
2.9575,44.4318513920103
2.96,44.6215541311436
2.9625,44.8024812884968
2.965,44.5074940496363
2.9675,44.4447183963784
2.97,44.5562604731147
2.9725,44.4459278304364
2.975,44.5626769676627
2.9775,44.5248583188375
2.98,44.7387207057649
2.9825,44.422352214612
2.985,44.5229852200902
2.9875,45.1617626896532
2.99,48.0082301285394
2.9925,62.6737423271537
2.995,117.973419521425
2.9975,272.567758268537
3,541.86245665492
3.0025,790.755563677856
3.005,915.324134880784
3.0075,955.710295755686
3.01,965.984612242
3.0125,968.07203902332
3.015,968.370932906416
3.0175,968.402524454526
3.02,968.403562659805
3.0225,968.384146937744
3.025,968.184702234501
3.0275,966.766135117712
3.03,959.238414331749
3.0325,928.362898980376
3.035,826.14438231533
3.0375,596.131736565336
3.04,312.718324858008
3.0425,133.900210272481
3.045,67.4556259413257
3.0475,49.1368589458785
3.05,45.0113430835869
3.0525,44.5040331329169
3.055,44.5114398379351
3.0575,44.7375705494523
3.06,44.3095107273654
3.0625,44.606999861566
3.065,44.383986148234
3.0675,44.3945528656101
3.07,44.6874495253268
3.0725,44.5654999188447
3.075,44.4267228471214
3.0775,44.7070079662978
3.08,44.4290536352022
3.0825,44.6926430417344
3.085,44.5058103679371
3.0875,44.6697780548382
3.09,44.4041686158487
3.0925,44.5027244773845
3.095,44.4523381465162
3.0975,44.7219846657359
3.1,44.6618110735872
3.1025,44.5953294724898
3.105,44.774729151042
3.1075,44.4104861360075
3.11,44.5303809850646
3.1125,44.7966130206447
3.115,44.5425628694475
3.1175,44.4241244470683
3.12,44.3092914773224
3.1225,44.5403102705636
3.125,44.3949552419515
3.1275,44.6101499031123
3.13,44.6249790737478
3.1325,44.8092059532426
3.135,44.4688495073492
3.1375,44.4778396539401
3.14,44.6580755969412
3.1425,44.4770743975432
3.145,44.7443345211319
3.1475,45.0269147315984
3.15,45.9176253523233
3.1525,51.0156599668537
3.155,67.2164763723338
3.1575,105.738550561198
3.16,170.195578009833
3.1625,240.846902545256
3.165,290.224384558865
3.1675,313.653220623944
3.17,321.258806173389
3.1725,322.551510856049
3.175,322.381221240459
3.1775,322.955657831969
3.18,322.537227673071
3.1825,322.760548143848
3.185,322.99870800885
3.1875,325.757762083141
3.19,340.484204685067
3.1925,388.84615048442
3.195,500.371394800997
3.1975,673.131407000235
3.2,833.824176066246
3.2025,923.624767388013
3.205,956.817691339285
3.2075,966.096517206811
3.21,968.06895990157
3.2125,968.371324333707
3.215,968.402569221856
3.2175,968.404519953103
3.22,968.403389073438
3.2225,968.386555811596
3.225,968.201377112337
3.2275,966.862804662179
3.23,959.718191517429
3.2325,930.028194347474
3.235,830.836699129759
3.2375,603.567118243528
3.24,318.347117480478
3.2425,135.858559880533
3.245,67.7315190669977
3.2475,49.3177529178083
3.25,45.2936169029656
3.2525,44.7245642591577
3.255,44.401295172206
3.2575,44.6043105758628
3.26,44.4916893501422
3.2625,44.2740169285388
3.265,44.6117754382467
3.2675,45.2104837785774
3.27,48.1206851105255
3.2725,62.541662484935
3.275,111.422391195893
3.2775,231.752796181015
3.28,417.639491248147
3.2825,581.104068808887
3.285,667.160695962506
3.2875,696.758003252394
3.29,704.09141716591
3.2925,705.252357664172
3.295,705.152758154038
3.2975,705.137186429009
3.3,705.21840282038
3.3025,705.348473505019
3.305,705.24829655991
3.3075,705.481763386305
3.31,705.413170648426
3.3125,705.270393743973
3.315,705.234168623747
3.3175,705.233968418551
3.32,705.280225596292
3.3225,705.201039736622
3.325,705.144522713615
3.3275,705.32076580393
3.33,705.404459437714
3.3325,705.235529652319
3.335,705.380759321365
3.3375,705.421307638895
3.34,705.070309743937
3.3425,705.10433020911
3.345,705.37778011352
3.3475,705.410556322493
3.35,705.270277259759
3.3525,705.248872872167
3.355,705.036594770698
3.3575,705.372475476245
3.36,705.332475719302
3.3625,705.338493894461
3.365,705.078697533239
3.3675,705.066422827984
3.37,705.303948167593
3.3725,705.351495889149
3.375,705.119894279364
3.3775,705.221787376522
3.38,705.452551687926
3.3825,705.280143991429
3.385,705.238257180316
3.3875,705.856856140668
3.39,709.075325397431
3.3925,721.728872746462
3.395,757.347459532334
3.3975,819.818225095465
3.4,888.893252829228
3.4025,936.420788736525
3.405,958.514394917861
3.4075,966.042409146644
3.41,967.993101254602
3.4125,968.351512962212
3.415,968.400150571685
3.4175,968.40448431274
3.42,968.402712508608
3.4225,968.36903759421
3.425,968.031736166746
3.4275,965.762224642318
3.43,954.737787073713
3.4325,912.818816047037
3.435,788.305993971618
3.4375,547.967236103096
3.44,287.35104984836
3.4425,129.989205482209
3.445,68.8502908219083
3.4475,50.0768410549577
3.45,45.4825268596304
3.4525,44.5877343408474
3.455,44.5241972106068
3.4575,44.3440171402327
3.46,44.5254873415373
3.4625,44.5035071802136
3.465,44.6482622443187
3.4675,46.271897961396
3.47,53.8576317655614
3.4725,86.2263702322637
3.475,190.158824987022
3.4775,421.926351989179
3.48,706.20094301852
3.4825,883.343668175864
3.485,947.470206536456
3.4875,964.322144722616
3.49,967.810097916583
3.4925,968.346131659865
3.495,968.400642076507
3.4975,968.404445333
3.5,968.404330748859
3.5025,968.398413839569
3.505,968.316921752272
3.5075,967.612409868026
3.51,963.367813529553
3.5125,943.910007143743
3.515,872.706704830943
3.5175,684.323209195161
3.52,398.735888575788
3.5225,177.220847168807
3.525,81.9350739035237
3.5275,53.1049036781545
3.53,46.0354523811801
3.5325,44.789660776596
3.535,44.4414855594085
3.5375,44.5534030051516
3.54,44.5249749922814
3.5425,44.7541261864404
3.545,44.5653897896557
3.5475,45.7825026454426
3.55,50.7958662774527
3.5525,70.9691320101172
3.555,132.255918430106
3.5575,266.648272833137
3.56,450.803642407203
3.5625,598.967094266768
3.565,673.669240747674
3.5675,698.565515096214
3.57,704.236463293873
3.5725,705.37720947738
3.575,705.187346297508
3.5775,705.282071407126
3.58,705.459642319387
3.5825,705.094099434927
3.585,705.047002698142
3.5875,702.982118530648
3.59,692.64903065184
3.5925,655.329225193385
3.595,557.7092901147
3.5975,389.596408210361
3.6,212.429463695163
3.6025,103.562273270564
3.605,60.2844110119342
3.6075,47.9212008520052
3.61,45.0406065273152
3.6125,44.7245040487471
3.615,44.4218622316046
3.6175,44.5882834012168
3.62,44.6690292911475
3.6225,44.4913539635557
3.625,44.6432227849222
3.6275,45.3872688410307
3.63,48.8410625726459
3.6325,61.7731513675414
3.635,93.1811710737394
3.6375,151.139454265208
3.64,222.690636986543
3.6425,280.71403177319
3.645,309.768059209886
3.6475,319.859137125058
3.65,322.939914193284
3.6525,322.85093109564
3.655,322.580080394305
3.6575,322.699412716007
3.66,322.49896301452
3.6625,322.793009929193
3.665,322.62272286474
3.6675,322.290389775517
3.67,322.814839470257
3.6725,322.613501795758
3.675,322.511644509173
3.6775,322.745852159814
3.68,322.729821421636
3.6825,323.161853237015
3.685,322.901615565091
3.6875,322.502854552534
3.69,322.677125588482
3.6925,322.796874235684
3.695,322.810664624163
3.6975,322.707682994434
3.7,322.710078650613
3.7025,323.016782391833
3.705,322.158339373742
3.7075,321.564665632281
3.71,315.926247154532
3.7125,296.899507623449
3.715,252.141441912357
3.7175,182.571029900359
3.72,113.993725345481
3.7225,70.9752399058044
3.725,51.8808232814099
3.7275,46.0790398496848
3.73,44.9356663678751
3.7325,44.3458068277365
3.735,44.5480866297344
3.7375,44.7475540431299
3.74,44.5924785424066
3.7425,44.4747264589115
3.745,44.8596868261302
3.7475,45.9849702946728
3.75,51.3244623230443
3.7525,72.8064035044118
3.755,136.230843968392
3.7575,273.287321422112
3.76,456.806216862458
3.7625,602.178402209543
3.765,674.550920798017
3.7675,698.359006159827
3.77,704.432168061945
3.7725,705.227927089112
3.775,705.257234541146
3.7775,705.014651393667
3.78,705.125055472696
3.7825,705.158798441993
3.785,705.251380330145
3.7875,705.497759639363
3.79,705.404986692116
3.7925,705.231963016449
3.795,705.239977483697
3.7975,705.369436994688
3.8,705.208321991882
3.8025,705.221494139559
3.805,705.24802116093
3.8075,705.439150446409
3.81,705.329560979645
3.8125,705.298234570965
3.815,705.28194346604
3.8175,705.233051200056
3.82,705.267339098671
3.8225,705.297279819838
3.825,705.22393609403
3.8275,705.597893903543
3.83,707.996872227962
3.8325,717.505349885698
3.835,746.714830280395
3.8375,802.223605144859
3.84,870.762146846659
3.8425,924.787019527116
3.845,953.390649175721
3.8475,964.404862815606
3.85,967.612093751907
3.8525,968.293932560018
3.855,968.394023476081
3.8575,968.404184024862
3.86,968.404706934016
3.8625,968.404734762492
3.865,968.40473070744
3.8675,968.404730662665
3.87,968.404730625423
3.8725,968.404730626674
3.875,968.404730625519
3.8775,968.404730626096
3.88,968.404730627958
3.8825,968.404730626647
3.885,968.404730626276
3.8875,968.404730626901
3.89,968.404730627055
3.8925,968.404730716956
3.895,968.404730406232
3.8975,968.404733091245
3.9,968.404689420834
3.9025,968.404140752914
3.905,968.393375557932
3.9075,968.291311144037
3.91,967.574718739822
3.9125,964.229877593531
3.915,952.840110693765
3.9175,923.600968472619
3.92,868.813665045512
3.9225,800.28819374822
3.925,745.465946263133
3.9275,717.445590283797
3.93,707.756364899599
3.9325,705.895183773867
3.935,705.363812287845
3.9375,705.073963228576
3.94,705.341044589032
3.9425,705.271207089983
3.945,705.513956265058
3.9475,705.196761863534
3.95,705.303457178078
3.9525,705.246143130152
3.955,705.371007124385
3.9575,705.142537219334
3.96,705.641968943814
3.9625,705.069585440678
3.965,705.330711177361
3.9675,705.345025675874
3.97,705.095391315445
3.9725,705.330091508136
3.975,705.342363486307
3.9775,705.428414315483
3.98,705.409430013143
3.9825,705.17473292243
3.985,704.68498438506
3.9875,701.954888623822
3.99,689.971334798655
3.9925,654.452101389286
3.995,583.148789225486
3.9975,486.674028130626
4,400.331435708818
4.0025,349.604512777412
4.005,329.007977283277
4.0075,323.515138364698
4.01,322.837114816805
4.0125,322.778449390457
4.015,322.145502022672
4.0175,322.370606103919
4.02,322.40078991881
4.0225,322.283147115549
4.025,322.658033673692
4.0275,322.734259811782
4.03,322.823405343736
4.0325,322.949239986326
4.035,322.460444732042
4.0375,322.783351446674
4.04,322.721728944764
4.0425,322.937598733045
4.045,322.772535737938
4.0475,322.886358283641
4.05,322.532556893985
4.0525,322.593723925853
4.055,322.917735100941
4.0575,322.44774040166
4.06,322.661212912691
4.0625,322.446413700725
4.065,322.469265288429
4.0675,322.245762962303
4.07,318.959743459173
4.0725,306.761323410917
4.075,272.159685336169
4.0775,208.944304017031
4.08,136.299545804108
4.0825,83.3586102439772
4.085,57.1345413585284
4.0875,47.8398877972275
4.09,45.1822702466283
4.0925,44.6476369112521
4.095,44.8161970554654
4.0975,44.8428333484399
4.1,44.4913691356491
4.1025,44.5576266705586
4.105,44.5647038930174
4.1075,44.9417465875762
4.11,46.1401108421321
4.1125,52.709473292159
4.115,73.2542718285046
4.1175,119.390040551468
4.12,190.375727371036
4.1225,259.732428993734
4.125,301.207882605654
4.1275,317.645278357195
4.13,321.656427701823
4.1325,322.481084012972
4.135,322.688429398571
4.1375,322.291055638756
4.14,322.428184603145
4.1425,322.679503017546
4.145,323.000395994521
4.1475,323.635164797549
4.15,329.57603065347
4.1525,355.32609044104
4.155,430.50092834182
4.1575,578.296969999114
4.16,759.006630073796
4.1625,887.659756280592
4.165,944.566309293226
4.1675,962.779369387612
4.17,967.402253845611
4.1725,968.270805768519
4.175,968.393254309584
4.1775,968.403877983518
4.18,968.40444417869
4.1825,968.400542778394
4.185,968.34978903944
4.1875,967.872993524564
4.19,964.640533789089
4.1925,949.163396105056
4.195,889.96448473783
4.1975,723.326450353245
4.2,445.246297385462
4.2025,205.3477403184
4.205,92.1172576997497
4.2075,55.7388768025511
4.21,46.5878085225304
4.2125,44.7778664755685
4.215,44.4578568258585
4.2175,44.220976180186
4.22,44.4651582898783
4.2225,44.5291181649356
4.225,44.5264200925216
4.2275,44.418863690821
4.23,44.4572747978514
4.2325,44.7428805313401
4.235,44.5089671800134
4.2375,44.4872197692023
4.24,44.5347760403132
4.2425,44.6274837380899
4.245,44.5223854419751
4.2475,44.6108933912789
4.25,44.7285834853366
4.2525,44.538447407249
4.255,44.4363026090692
4.2575,44.4688391609032
4.26,44.5400817174666
4.2625,44.664169166594
4.265,44.5243954686483
4.2675,45.0447672936798
4.27,48.73415458409
4.2725,65.7791988968323
4.275,128.938288297473
4.2775,301.100673933072
4.28,580.748281157996
4.2825,816.08424155056
4.285,924.637211678292
4.2875,958.256008002123
4.29,966.540448843703
4.2925,968.150268527707
4.295,968.38147733808
4.2975,968.40309237541
4.3,968.404620401276
4.3025,968.404723209519
4.305,968.404730404114
4.3075,968.404730838425
4.31,968.404730634571
4.3125,968.404730628522
4.315,968.404730627151
4.3175,968.404730629429
4.32,968.404730630376
4.3225,968.404730628011
4.325,968.404730626797
4.3275,968.404730628068
4.33,968.40473063746
4.3325,968.404730701623
4.335,968.40472966453
4.3375,968.40472312795
4.34,968.404598213049
4.3425,968.40141320326
4.345,968.346702831225
4.3475,967.823680119769
4.35,964.409581917431
4.3525,947.785634914215
4.355,884.59964741247
4.3575,709.237138067524
4.36,426.283640427822
4.3625,192.991057205242
4.365,87.239338108055
4.3675,54.4267863571338
4.37,46.2758480754853
4.3725,44.6134786743886
4.375,44.5422342796512
4.3775,44.4133220346976
4.38,44.7877888086876
4.3825,44.7367899933703
4.385,44.7191492907448
4.3875,46.5184097874328
4.39,56.1084469544146
4.3925,92.9094688156927
4.395,207.445178576602
4.3975,448.276779617403
4.4,725.881740006514
4.4025,890.813961532263
4.405,949.361036895972
4.4075,964.684573677675
4.41,967.868404017827
4.4125,968.352930854789
4.415,968.401037906016
4.4175,968.404549724961
4.42,968.404297116955
4.4225,968.399890771613
4.425,968.34868531055
4.4275,967.969528164408
4.43,965.964579534058
4.4325,958.250119368186
4.435,935.845582996024
4.4375,888.141590779064
4.44,819.182598513628
4.4425,756.755075111845
4.445,721.366371441333
4.4475,708.879775344886
4.45,705.691752830358
4.4525,705.306807124342
4.455,705.252284672998
4.4575,705.341562054874
4.46,705.282442297448
4.4625,705.399419138371
4.465,705.236941906517
4.4675,705.558601809453
4.47,707.094131569177
4.4725,714.181308058285
4.475,736.526623974218
4.4775,784.991928415096
4.48,852.761915972466
4.4825,913.27709043567
4.485,948.380425620447
4.4875,962.867083188835
4.49,967.262163276051
4.4925,968.240651527327
4.495,968.389368075788
4.4975,968.403445126837
4.5,968.403649494734
4.5025,968.388996831108
4.505,968.234637748216
4.5075,967.044428173942
4.51,960.522809803501
4.5125,932.947544991032
4.515,838.607068369549
4.5175,615.959816560502
4.52,327.897329884631
4.5225,139.922173720741
4.525,68.7998931816029
4.5275,49.4996507236003
4.53,45.1935929800308
4.5325,44.4354056380947
4.535,44.3546179852811
4.5375,44.530696928842
4.54,44.6347360840092
4.5425,44.5443250531791
4.545,44.9293715230252
4.5475,45.7904764915171
4.55,51.912434383304
4.5525,74.176656112627
4.555,140.51649514102
4.5575,280.480750290451
4.56,463.419597682376
4.5625,605.467912609594
4.565,675.584003263351
4.5675,698.932159328711
4.57,704.166688710234
4.5725,705.246093228046
4.575,705.440102543006
4.5775,705.443140889707
4.58,705.483838293613
4.5825,705.23867725867
4.585,705.355153672689
4.5875,704.550218035479
4.59,700.296530110679
4.5925,680.920754616977
4.595,620.951483113988
4.5975,492.344790603158
4.6,312.483718995731
4.6025,161.332307376094
4.605,83.0004218734008
4.6075,54.3244159071204
4.61,46.4574357348892
4.6125,44.7717377594352
4.615,44.5529518317233
4.6175,44.6492784130727
4.62,44.4906206086302
4.6225,44.448090954825
4.625,44.6264216757739
4.6275,45.3325555307874
4.63,48.8441092440961
4.6325,60.1192905275325
4.635,89.47727668138
4.6375,145.83792810248
4.64,217.713291949587
4.6425,277.531731719038
4.645,308.366203530578
4.6475,319.409912363826
4.65,321.859445555724
4.6525,322.571976964258
4.655,322.607799872132
4.6575,322.820882121637
4.66,322.554808564207
4.6625,322.649460371283
4.665,322.79285215368
